u,v,key,osmid,highway,maxspeed,oneway,ref,reversed,length,lanes,name,width,junction,access,service,bridge,geometry
10093096211,8044591421,0,204331653,tertiary,30,False,BV-2003,False,16.20250481960434,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0135707 41.3245253, 2.0134482 41.3246383)"
10093096211,9490977198,0,204331653,tertiary,30,False,BV-2003,True,22.41902897369718,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0135707 41.3245253, 2.0137368 41.3243669)"
10093096212,9493735518,0,204331653,tertiary,30,False,BV-2003,False,14.209289631580681,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0153736 41.3227959, 2.0152644 41.3228939)"
10093096212,2144726434,0,204331653,tertiary,30,False,BV-2003,True,15.379012142302585,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0153736 41.3227959, 2.0154873 41.3226871)"
10093096213,607644089,0,204331656,tertiary,30,True,BV-2003,False,19.689371410929823,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0159997 41.3221794, 2.0161382 41.3220361)"
10093096214,9493716905,0,204331656,tertiary,30,True,BV-2003,False,16.967171304005454,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0163589 41.3218333, 2.0164844 41.3217133)"
10093096215,10093096216,0,97675052,tertiary,30,True,BV-2003,False,6.444589038901708,1,Avinguda de Francesc Macià,,,,,,"LINESTRING (2.0181703 41.3203119, 2.0182327 41.3202778)"
10093096216,1134264304,0,97675052,tertiary,30,True,BV-2003,False,25.230891608853597,1,Avinguda de Francesc Macià,,,,,,"LINESTRING (2.0182327 41.3202778, 2.0184871 41.3201554)"
10093113846,1130841551,0,97675053,tertiary,30,True,,False,13.360004383849837,,Avinguda de Francesc Macià,,,,,,"LINESTRING (2.0215755 41.3186287, 2.0214975 41.3187336)"
10093113847,1130841552,0,97675053,tertiary,30,True,,False,24.892395955306828,,Avinguda de Francesc Macià,,,,,,"LINESTRING (2.0214124 41.3188144, 2.0212142 41.3189816)"
10093113848,10093113851,0,97675053,tertiary,30,True,,False,10.88868269186307,,Avinguda de Francesc Macià,,,,,,"LINESTRING (2.0206824 41.3195784, 2.0206326 41.3196689)"
10093113849,1130841553,0,97675053,tertiary,30,True,,False,11.569102562102776,,Avinguda de Francesc Macià,,,,,,"LINESTRING (2.0210317 41.3191396, 2.020952 41.3192247)"
10093113850,1130841554,0,97675053,tertiary,30,True,,False,12.726628584089344,,Avinguda de Francesc Macià,,,,,,"LINESTRING (2.0208474 41.3193425, 2.0207707 41.3194414)"
10093113851,9490925628,0,97675053,tertiary,30,True,,False,3.446257082040815,,Avinguda de Francesc Macià,,,,,,"LINESTRING (2.0206326 41.3196689, 2.0206167 41.3196975)"
10093113853,2143335977,0,97675055,tertiary,30,True,,False,11.968935835533735,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.0204302 41.3201922, 2.0203975 41.320297)"
10093113854,1130841558,0,97675055,tertiary,30,True,,False,49.597536227390684,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.020322 41.3204818, 2.0201013 41.3208959)"
10093113855,1130841559,0,97675055,tertiary,30,True,,False,18.409341229741628,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.0200047 41.3210528, 2.0199059 41.3212008)"
10093113856,10093113857,0,97675055,tertiary,30,True,,False,12.076316321275016,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.0198042 41.3213398, 2.019732 41.3214339)"
10093113857,9490925625,0,97675055,tertiary,30,True,,False,22.806555288975655,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.019732 41.3214339, 2.0195798 41.3216042)"
10093113858,1130841561,0,97675055,tertiary,30,True,,False,7.1639110718480055,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.0193098 41.3218869, 2.0192557 41.3219369)"
10093113859,10093113860,0,97675055,tertiary,30,True,,False,15.009907715638821,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.0192085 41.3219725, 2.0190755 41.3220633)"
10093113860,1130841562,0,97675055,tertiary,30,True,,False,5.807663326809595,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.0190755 41.3220633, 2.019024 41.3220984)"
10093113861,9490955850,0,97675055,tertiary,30,True,,False,13.517414295466814,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.0189689 41.3221299, 2.0188341 41.3221972)"
10093113862,1130841564,0,567558166,tertiary,30,True,,False,19.33505931498133,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.0183263 41.3224144, 2.0181227 41.3224972)"
10093113863,10093113864,0,567558166,tertiary,30,True,,False,7.8366136199566645,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.0179288 41.3225768, 2.0178466 41.3226108)"
10093113864,1130841565,0,567558166,tertiary,30,True,,False,5.56978053986027,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.0178466 41.3226108, 2.0177885 41.3226354)"
10093113865,9490955848,0,567558166,tertiary,30,True,,False,8.220303120484832,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.0177297 41.3226673, 2.0176504 41.3227111)"
10093113866,1130841566,0,567558166,tertiary,30,True,,False,6.949103946130108,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.0175583 41.3227683, 2.0174962 41.3228099)"
10093349905,1124981498,0,97106116,residential,30,True,,False,20.760466076214048,,Avinguda de la Fraternitat,,,,,,"LINESTRING (2.0146695 41.3257703, 2.0149013 41.3258378)"
10093349906,1124981515,0,97106119,residential,30,True,,False,24.20729273246346,,Avinguda de la Fraternitat,,,,,,"LINESTRING (2.0149675 41.325941, 2.0146942 41.3258684)"
10093349907,1124981502,0,97106116,residential,30,True,,False,18.577590782573246,,Avinguda de la Fraternitat,,,,,,"LINESTRING (2.0154807 41.3259662, 2.0156975 41.3260037)"
10093402142,1092219043,0,93950932,residential,20,True,,False,4.419224306537465,,Carrer de les Dàlies,,,,,,"LINESTRING (2.0004352 41.3167731, 2.0004087 41.3167387)"
10093451976,9490925646,0,97535996,residential,30,True,,False,7.2376410547631105,1,Carrer de Josep Vicenç Foix,,,,,,"LINESTRING (2.0249579 41.3207441, 2.0249007 41.320793)"
10093451977,1131425384,0,426722918,living_street,20,True,,False,3.8525993177154967,1,Carrer del Pintor Fortuny,,,,,,"LINESTRING (2.0249867 41.3207302, 2.0250201 41.3207541)"
10093506076,1129273459,0,1334525285,living_street,20,True,,False,12.042829640720534,1,Carrer de Josep Vicenç Foix,,,,,,"LINESTRING (2.0243212 41.3213063, 2.0242115 41.321236)"
10097377108,6009250162,0,102850654,residential,30,True,,False,18.90635314584362,,Carrer Carles Altés,,,,,,"LINESTRING (2.0113754 41.3206993, 2.0115618 41.3207958)"
10108070308,2987193088,0,1195588783,tertiary,30,True,C-245,False,4.824426993818788,,Carretera de Barcelona,,,,,,"LINESTRING (2.0291868 41.322269, 2.0292405 41.322285)"
10108070309,10108070308,0,1195588783,tertiary,30,True,C-245,False,4.019837349684076,,Carretera de Barcelona,,,,,,"LINESTRING (2.0291484 41.3222472, 2.0291868 41.322269)"
10108126917,10108126918,0,58801801,residential,30,True,,False,54.10008163821955,2,Carretera de Santa Creu de Calafell,,,,,,"LINESTRING (2.0302145 41.3230717, 2.0306741 41.3234146)"
10185494293,11278316912,0,1113303609,tertiary,30,True,C-245,False,12.439336875385072,2,Carretera de Barcelona,,,,,,"LINESTRING (2.0289559 41.32251, 2.0288511 41.3224305)"
10185494293,2987193087,0,1298100506,tertiary,30,True,C-245,False,7.5121812660815195,2,,,circular,,,,"LINESTRING (2.0289559 41.32251, 2.0289962 41.3224496)"
10185494294,11275900885,0,1216917020,residential,30,True,,False,10.738286605573055,,Carretera de Barcelona,,,,,,"LINESTRING (2.0280476 41.321855, 2.0279559 41.3217873)"
10185494294,10185494295,0,1216917021,tertiary,30,True,C-245,False,32.65233102546284,,Carretera de Barcelona,,,,,,"LINESTRING (2.0280476 41.321855, 2.0279423 41.3215722)"
10185494295,10209918521,0,295047828,service,30,False,C-245,False,47.752945227406165,2,Carretera de Barcelona,8,,no,,,"LINESTRING (2.0279423 41.3215722, 2.0283474 41.3218753)"
10185494295,10207349882,0,1116005596,tertiary,30,True,C-245,False,30.221652562522276,,Carretera de Barcelona,,,,,,"LINESTRING (2.0279423 41.3215722, 2.0282969 41.3216265)"
10185494295,1191312169,0,1116005597,tertiary,30,False,C-245,True,37.17252805989224,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0279423 41.3215722, 2.0276269 41.3213363)"
10185494301,11382809945,0,1113303609,tertiary,30,True,C-245,False,57.99398060378346,2,Carretera de Barcelona,,,,,,"LINESTRING (2.0288084 41.3223947, 2.0283035 41.3220366)"
10185494302,9959380164,0,1086986060,residential,30,True,,False,17.4632260495628,,,,,,,,"LINESTRING (2.0298845 41.3232114, 2.0297328 41.3231033)"
10185571974,211318996,0,540714693,residential,30,False,,False,3.997674726900751,2,Passeig de la Marina,,,,,,"LINESTRING (2.0222547 41.3169064, 2.0222203 41.3169314)"
10185571974,9493823339,0,540714693,residential,30,False,,True,6.236824648025322,2,Passeig de la Marina,,,,,,"LINESTRING (2.0222547 41.3169064, 2.0223085 41.3168675)"
10207247324,10210126423,0,1115991584,tertiary,30,False,C-245,False,3.613696695347173,2,Avinguda de la Generalitat,,,,,,"LINESTRING (2.0189217 41.313884, 2.0189473 41.3139102)"
10207247324,10210126425,0,1116322036,tertiary,30,False,C-245,True,2.6452286551267434,2,Avinguda de la Generalitat,,,,,,"LINESTRING (2.0189217 41.313884, 2.018903 41.3138648)"
10207349882,10209916916,0,1195588783,tertiary,30,True,C-245,False,13.363904630130609,,Carretera de Barcelona,,,,,,"LINESTRING (2.0282969 41.3216265, 2.0284095 41.3217119)"
10207374171,2987193085,0,1298100506,tertiary,30,True,C-245,False,7.46661308094145,2,,,circular,,,,"LINESTRING (2.0289616 41.3228884, 2.0289303 41.3228255)"
10207374175,10207374176,0,1334525284,residential,30,False,,False,65.5146285914969,2,,,,,,,"LINESTRING (2.024119 41.3236888, 2.0233374 41.3236378)"
10207374175,12346156720,0,1334525284,residential,30,False,,True,7.265374355984185,2,,,,,,,"LINESTRING (2.024119 41.3236888, 2.024206 41.3236882)"
10207374176,10207412147,0,1334525284,residential,30,False,,False,92.84828669105185,2,,,,,,,"LINESTRING (2.0233374 41.3236378, 2.0222458 41.3234791)"
10207374176,10207374175,0,1334525284,residential,30,False,,True,65.5146285914969,2,,,,,,,"LINESTRING (2.0233374 41.3236378, 2.024119 41.3236888)"
10207374193,11394348070,0,1228665846,residential,30,False,,False,19.430841525455968,2,,,,,,,"LINESTRING (2.0215788 41.3255886, 2.0216054 41.325415)"
10207412145,10207412146,0,1228665846,residential,30,False,,False,71.82740828790787,2,,,,,,,"LINESTRING (2.0217222 41.324893, 2.021918 41.324264)"
10207412145,11394348070,0,1228665846,residential,30,False,,True,58.8575767017562,2,,,,,,,"LINESTRING (2.0217222 41.324893, 2.0216054 41.325415)"
10207412146,11394348076,0,1228665846,residential,30,False,,False,65.33069374858938,2,,,,,,,"LINESTRING (2.021918 41.324264, 2.022153 41.3237036)"
10207412146,10207412145,0,1228665846,residential,30,False,,True,71.82740828790787,2,,,,,,,"LINESTRING (2.021918 41.324264, 2.0217222 41.324893)"
10207412147,10207412148,0,1116009382,residential,30,False,,False,109.37991823182858,2,,,,,,,"LINESTRING (2.0222458 41.3234791, 2.0228372 41.3226014)"
10207412147,11394348076,0,1334525283,residential,30,False,,True,26.138470358848814,2,,,,,,,"LINESTRING (2.0222458 41.3234791, 2.022153 41.3237036)"
10207412147,10207374176,0,1334525284,residential,30,False,,True,92.84828669105185,2,,,,,,,"LINESTRING (2.0222458 41.3234791, 2.0233374 41.3236378)"
10207412148,8119286345,0,1116009382,residential,30,False,,False,97.32340808983564,2,,,,,,,"LINESTRING (2.0228372 41.3226014, 2.0235593 41.3219144)"
10207412148,10207412147,0,1116009382,residential,30,False,,True,109.37991823182858,2,,,,,,,"LINESTRING (2.0228372 41.3226014, 2.0222458 41.3234791)"
10207412150,11423339059,0,1116009383,living_street,20,True,,False,78.6427670474294,1,,,,,,,"LINESTRING (2.0242631 41.3213583, 2.0249391 41.3218507)"
10207412150,10093506076,0,1334525288,living_street,20,True,,False,7.548123813954211,1,,,,,,,"LINESTRING (2.0242631 41.3213583, 2.0243212 41.3213063)"
10207412152,10207412163,0,1227497172,living_street,20,True,,False,17.238547486348907,,,,,no,,,"LINESTRING (2.0256389 41.3234615, 2.0254929 41.3233519)"
10207412153,12346156720,0,1334525276,living_street,20,False,,False,90.76765763584656,,,,,,,,"LINESTRING (2.0240836 41.3244993, 2.024206 41.3236882)"
10207412154,10207412162,0,1116009385,living_street,20,True,,False,26.62642409083426,,,,,,,,"LINESTRING (2.0242922 41.3231196, 2.0242559 41.3233575)"
10207412154,10207412148,0,1116009388,living_street,20,True,,False,134.47425189871083,,,,,,,,"LINESTRING (2.0242922 41.3231196, 2.0228372 41.3226014)"
10207412155,11382809940,0,1227497170,living_street,20,True,,False,6.790127039457699,1,,,,,,,"LINESTRING (2.0269521 41.3211018, 2.0268945 41.3211449)"
10207412156,11278316916,0,1216917020,residential,30,True,,False,38.2284965532981,,Carretera de Barcelona,,,,,,"LINESTRING (2.0276702 41.3215765, 2.0273436 41.3213356)"
10207412158,10207412154,0,1116009385,living_street,20,True,,False,92.05084800903435,,,,,,,,"LINESTRING (2.0250638 41.3225284, 2.0242922 41.3231196)"
10207412159,10207412160,0,1116009387,living_street,20,True,,False,82.08832827471502,,,,,no,,,"LINESTRING (2.0282149 41.3221018, 2.0275287 41.3226304)"
10207412160,12346112876,0,1227497174,living_street,20,True,,False,46.10819221433729,,,,,no,,,"LINESTRING (2.0275287 41.3226304, 2.0279 41.3229373)"
10207412162,12346156720,0,1116009385,living_street,20,True,,False,37.007560198073335,,,,,,,,"LINESTRING (2.0242559 41.3233575, 2.024206 41.3236882)"
10207412163,8119286345,0,1116009384,living_street,20,True,,False,227.2060632360513,,,,,,,,"LINESTRING (2.0254929 41.3233519, 2.0235593 41.3219144)"
10207683466,10207683472,0,295047829,tertiary,30,False,C-245,False,3.6114159215708646,4,Carretera de Santa Creu de Calafell,12,,,,,"LINESTRING (2.0300871 41.3231527, 2.0301175 41.3231758)"
10207683466,9959411368,0,295047829,tertiary,30,False,C-245,True,5.592273099380989,4,Carretera de Santa Creu de Calafell,12,,,,,"LINESTRING (2.0300871 41.3231527, 2.030038 41.3231185)"
10207683469,10185494302,0,1086986060,residential,30,True,,False,7.049639203955508,,,,,,,,"LINESTRING (2.0299441 41.3232563, 2.0298845 41.3232114)"
10207683471,10207683469,0,1086986060,residential,30,True,,False,3.4491582849812548,,,,,,,,"LINESTRING (2.029974 41.3232777, 2.0299441 41.3232563)"
10207683472,10207683466,0,295047829,tertiary,30,False,C-245,True,3.6114159215708646,4,Carretera de Santa Creu de Calafell,12,,,,,"LINESTRING (2.0301175 41.3231758, 2.0300871 41.3231527)"
10207683473,2987193078,0,539861452,tertiary,30,True,C-245,False,4.091426216966298,2,,,circular,,,,"LINESTRING (2.0300086 41.322947, 2.029982 41.3229779)"
10207722378,10207722381,0,295047828,service,30,False,C-245,False,3.8860312212186163,2,Carretera de Barcelona,8,,no,,,"LINESTRING (2.0288513 41.3222384, 2.028885 41.3222625)"
10207722378,8044591412,0,295047828,service,30,False,C-245,True,10.522626412401188,2,Carretera de Barcelona,8,,no,,,"LINESTRING (2.0288513 41.3222384, 2.0287601 41.3221731)"
10207722380,9959411364,0,1195588783,tertiary,30,True,C-245,False,6.238258214420921,,Carretera de Barcelona,,,,,,"LINESTRING (2.0290152 41.322166, 2.029071 41.3222033)"
10207722381,9959411363,0,295047828,service,30,False,C-245,False,4.706478588522185,2,Carretera de Barcelona,8,,no,,,"LINESTRING (2.028885 41.3222625, 2.0289258 41.3222917)"
10207722381,10207722378,0,295047828,service,30,False,C-245,True,3.8860312212186163,2,Carretera de Barcelona,8,,no,,,"LINESTRING (2.028885 41.3222625, 2.0288513 41.3222384)"
10209849487,10292121190,0,20026878,tertiary,30,False,C-245,False,18.496107705545715,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0246085 41.3190359, 2.0247654 41.3191533)"
10209849487,10209849488,0,20026878,tertiary,30,False,C-245,True,5.354289392497446,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0246085 41.3190359, 2.0245631 41.3190019)"
10209849488,10209849487,0,20026878,tertiary,30,False,C-245,False,5.354289392497446,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0245631 41.3190019, 2.0246085 41.3190359)"
10209849488,8044591414,0,20026878,tertiary,30,False,C-245,True,10.532312281205465,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0245631 41.3190019, 2.0244729 41.3189357)"
10209849492,11333547181,0,20026958,tertiary,30,True,C-245,False,4.0137798069960695,,Carretera de Barcelona,,,,,,"LINESTRING (2.0255978 41.3197627, 2.0256367 41.3197839)"
10209849493,211320732,0,20026984,tertiary,30,True,C-245,False,3.7119244982248616,,Carretera de Barcelona,,,,,,"LINESTRING (2.02557 41.3197782, 2.0255578 41.3197461)"
10209849495,211320732,0,20026878,tertiary,30,False,C-245,False,3.776695760239822,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0255258 41.3197221, 2.0255578 41.3197461)"
10209849495,12372317283,0,20026878,tertiary,30,False,C-245,True,78.89791253436508,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0255258 41.3197221, 2.0248564 41.3192214)"
10209914027,211320731,0,1192906928,tertiary,30,False,C-245,False,8.923054035438215,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0231324 41.3179322, 2.0232061 41.3179903)"
10209914027,211320730,0,1192906928,tertiary,30,False,C-245,True,52.107639995513836,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0231324 41.3179322, 2.0227019 41.317593)"
10209914031,11073040757,0,1192906928,tertiary,30,False,C-245,False,42.866016953636425,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0233843 41.3181248, 2.0237463 41.3183981)"
10209914031,211320731,0,1192906928,tertiary,30,False,C-245,True,21.098637136761813,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0233843 41.3181248, 2.0232061 41.3179903)"
10209916914,9490925659,0,1116005597,tertiary,30,False,C-245,False,6.847275356678182,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0274873 41.3212295, 2.0275456 41.3212728)"
10209916914,1128828470,0,1116005597,tertiary,30,False,C-245,True,22.333849768059586,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0274873 41.3212295, 2.0272971 41.3210883)"
10209916916,10209918518,0,1195588783,tertiary,30,True,C-245,False,8.847777172723163,,Carretera de Barcelona,,,,,,"LINESTRING (2.0284095 41.3217119, 2.0284849 41.3217678)"
10209918518,11909589172,0,1195588783,tertiary,30,True,C-245,False,8.835747377527925,,Carretera de Barcelona,,,,,,"LINESTRING (2.0284849 41.3217678, 2.0285597 41.321824)"
10209918521,10209918523,0,295047828,service,30,False,C-245,False,5.9206657748885725,2,Carretera de Barcelona,8,,no,,,"LINESTRING (2.0283474 41.3218753, 2.0283976 41.3219129)"
10209918521,10185494295,0,295047828,service,30,False,C-245,True,47.752945227406165,2,Carretera de Barcelona,8,,no,,,"LINESTRING (2.0283474 41.3218753, 2.0279423 41.3215722)"
10209918523,9490925662,0,295047828,service,30,False,C-245,False,5.893135372147977,2,Carretera de Barcelona,8,,no,,,"LINESTRING (2.0283976 41.3219129, 2.0284476 41.3219503)"
10209918523,10209918521,0,295047828,service,30,False,C-245,True,5.9206657748885725,2,Carretera de Barcelona,8,,no,,,"LINESTRING (2.0283976 41.3219129, 2.0283474 41.3218753)"
10209918932,11564314179,0,164715306,tertiary,30,True,C-245,False,1.8406660409135038,,,,roundabout,,,,"LINESTRING (2.0258249 41.3198067, 2.0258466 41.3198096)"
10209981319,211320730,0,1192906929,tertiary,30,False,C-245,False,43.872132886772924,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0223711 41.3172865, 2.0227019 41.317593)"
10209981319,8346947737,0,1192906929,tertiary,30,False,C-245,True,3.8846738647172003,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0223711 41.3172865, 2.0223489 41.3172558)"
10209998490,1134264293,0,540512677,tertiary,30,False,C-245,False,19.02013715586592,4,Avinguda de la Generalitat,12,,,,,"LINESTRING (2.0207434 41.3156729, 2.0208817 41.3158088)"
10209998490,8346947723,0,1115991586,tertiary,30,False,C-245,True,4.311223356039963,2,Avinguda de la Generalitat,,,,,,"LINESTRING (2.0207434 41.3156729, 2.0207117 41.3156423)"
10209998495,8044591415,0,539700918,tertiary,30,False,C-245,False,45.91930483864606,4,Avinguda de la Generalitat,12,,,,,"LINESTRING (2.0210149 41.3159442, 2.0213417 41.3162763)"
10209998495,10209998497,0,539700918,tertiary,30,False,C-245,True,3.7020408645990903,4,Avinguda de la Generalitat,12,,,,,"LINESTRING (2.0210149 41.3159442, 2.0209886 41.3159174)"
10209998497,10209998495,0,539700918,tertiary,30,False,C-245,False,3.7020408645990903,4,Avinguda de la Generalitat,12,,,,,"LINESTRING (2.0209886 41.3159174, 2.0210149 41.3159442)"
10209998497,1134264293,0,539700918,tertiary,30,False,C-245,True,15.017734947755336,4,Avinguda de la Generalitat,12,,,,,"LINESTRING (2.0209886 41.3159174, 2.0208817 41.3158088)"
10209998500,607644344,0,539700918,tertiary,30,False,C-245,False,14.964151589438384,4,Avinguda de la Generalitat,12,,,,,"LINESTRING (2.0215392 41.3164815, 2.0216452 41.31659)"
10209998500,8044591415,0,539700918,tertiary,30,False,C-245,True,28.154767246115807,4,Avinguda de la Generalitat,12,,,,,"LINESTRING (2.0215392 41.3164815, 2.0213417 41.3162763)"
10210008625,10210008628,0,1115991584,tertiary,30,False,C-245,False,38.997566734952755,2,Avinguda de la Generalitat,,,,,,"LINESTRING (2.0202239 41.3151875, 2.0205033 41.3154685)"
10210008625,10210126434,0,1115991584,tertiary,30,False,C-245,True,29.163916518577985,2,Avinguda de la Generalitat,,,,,,"LINESTRING (2.0202239 41.3151875, 2.0200147 41.3149775)"
10210008628,10210008625,0,1115991584,tertiary,30,False,C-245,True,38.997566734952755,2,Avinguda de la Generalitat,,,,,,"LINESTRING (2.0205033 41.3154685, 2.0202239 41.3151875)"
10210008628,11397154248,0,1228972039,tertiary,30,False,C-245,False,8.776175961875534,2,Avinguda de la Generalitat,,,,,,"LINESTRING (2.0205033 41.3154685, 2.0205711 41.3155288)"
10210093703,11073040761,0,224964015,tertiary,30,False,C-245,False,16.61928737737052,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.0168495 41.3118689, 2.0169635 41.3119914)"
10210093703,211317741,0,224964015,tertiary,30,False,C-245,True,28.578717823126503,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.0168495 41.3118689, 2.016644 41.3116634)"
10210093708,11073040766,0,1192906930,tertiary,30,False,C-245,False,89.01961555218897,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.0175352 41.3125565, 2.0181848 41.3131912)"
10210093708,11073040760,0,1192906930,tertiary,30,False,C-245,True,59.855806302981044,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.0175352 41.3125565, 2.017099 41.3121294)"
10210093712,10210126420,0,1192906934,tertiary,30,False,C-245,False,3.3862823489106657,4,,12,,,,,"LINESTRING (2.0183809 41.3133828, 2.0184048 41.3134074)"
10210093712,11073040766,0,1192906934,tertiary,30,False,C-245,True,26.87282947726115,4,,12,,,,,"LINESTRING (2.0183809 41.3133828, 2.0181848 41.3131912)"
10210126420,1187334109,0,1192906934,tertiary,30,False,C-245,False,13.680696974572214,4,,12,,,,,"LINESTRING (2.0184048 41.3134074, 2.0184991 41.313508)"
10210126420,10210093712,0,1192906934,tertiary,30,False,C-245,True,3.3862823489106657,4,,12,,,,,"LINESTRING (2.0184048 41.3134074, 2.0183809 41.3133828)"
10210126422,1512110626,0,1116322034,tertiary,30,False,C-245,False,6.545437259387597,3,Avinguda de la Generalitat,,,,,,"LINESTRING (2.0187421 41.3137583, 2.018791 41.3138043)"
10210126422,211317742,0,1116322034,tertiary,30,False,C-245,True,16.154434442635782,3,Avinguda de la Generalitat,,,,,,"LINESTRING (2.0187421 41.3137583, 2.0186278 41.3136411)"
10210126423,8047886037,0,1115991584,tertiary,30,False,C-245,False,14.349417420140577,2,Avinguda de la Generalitat,,,,,,"LINESTRING (2.0189473 41.3139102, 2.0190492 41.3140141)"
10210126423,10207247324,0,1115991584,tertiary,30,False,C-245,True,3.613696695347173,2,Avinguda de la Generalitat,,,,,,"LINESTRING (2.0189473 41.3139102, 2.0189217 41.313884)"
10210126425,10207247324,0,1116322036,tertiary,30,False,C-245,False,2.6452286551267434,2,Avinguda de la Generalitat,,,,,,"LINESTRING (2.018903 41.3138648, 2.0189217 41.313884)"
10210126425,1512110626,0,1116322036,tertiary,30,False,C-245,True,11.522006599318715,2,Avinguda de la Generalitat,,,,,,"LINESTRING (2.018903 41.3138648, 2.018791 41.3138043)"
10210126431,10210126434,0,1115991584,tertiary,30,False,C-245,False,68.05954730598475,2,Avinguda de la Generalitat,,,,,,"LINESTRING (2.019523 41.3144894, 2.0200147 41.3149775)"
10210126431,1187722456,0,1115991584,tertiary,30,False,C-245,True,23.019944664613245,2,Avinguda de la Generalitat,,,,,,"LINESTRING (2.019523 41.3144894, 2.0193541 41.3143258)"
10210126434,10210008625,0,1115991584,tertiary,30,False,C-245,False,29.163916518577985,2,Avinguda de la Generalitat,,,,,,"LINESTRING (2.0200147 41.3149775, 2.0202239 41.3151875)"
10210126434,10210126431,0,1115991584,tertiary,30,False,C-245,True,68.05954730598475,2,Avinguda de la Generalitat,,,,,,"LINESTRING (2.0200147 41.3149775, 2.019523 41.3144894)"
10210143580,10210143583,0,1116324296,tertiary,30,False,C-245,False,91.19075241658773,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.015049 41.3100808, 2.0157123 41.3107322)"
10210143580,10210154926,0,1116324296,tertiary,30,False,C-245,True,89.35306234618079,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.015049 41.3100808, 2.014416 41.309433)"
10210143583,1094296689,0,1116324296,tertiary,30,False,C-245,False,17.204836454883875,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.0157123 41.3107322, 2.0158337 41.3108572)"
10210143583,10210143580,0,1116324296,tertiary,30,False,C-245,True,91.19075241658773,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.0157123 41.3107322, 2.015049 41.3100808)"
10210143587,11073040762,0,1192906931,tertiary,30,False,C-245,False,34.73590250974618,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.015939 41.3109608, 2.0161835 41.3112135)"
10210143587,1094296689,0,1192906931,tertiary,30,False,C-245,True,14.493356758752368,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.015939 41.3109608, 2.0158337 41.3108572)"
10210154919,8042346773,0,20026701,tertiary,30,False,C-245,False,33.19383696258253,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.0133178 41.3083489, 2.0135627 41.308584)"
10210154919,211313493,0,20026701,tertiary,30,False,C-245,True,9.184783522038616,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.0133178 41.3083489, 2.0132366 41.3082932)"
10210154922,211317738,0,20026701,tertiary,30,False,C-245,False,12.568160210577425,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.0142158 41.3092356, 2.0143063 41.3093259)"
10210154922,8041961616,0,20026701,tertiary,30,False,C-245,True,86.47532518990283,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.0142158 41.3092356, 2.0135931 41.3086143)"
