u,v,key,osmid,highway,maxspeed,name,oneway,reversed,length,junction,ref,geometry,lanes,width,access,bridge,tunnel
1091842294,8346896757,0,839519649,path,,,False,False,10.978745030814022,,,"LINESTRING (2.0087904 41.3106835, 2.0087212 41.3106316, 2.0087262 41.3106066)",,,,,
1091842294,1177120050,0,93917261,residential,,Avinguda de Can Batllori,False,True,89.80021807875305,,,"LINESTRING (2.0087904 41.3106835, 2.0085236 41.3108893, 2.0082889 41.3112376, 2.0082727 41.3112689, 2.0082261 41.3113587)",,,,,
1091842294,2407138065,0,232359813,residential,,Avinguda de Can Batllori,True,False,17.492547749525315,,,"LINESTRING (2.0087904 41.3106835, 2.0088615 41.3106029, 2.0089043 41.3105515)",,,,,
7833889442,7833889427,0,839507779,path,,,False,False,38.81055808639882,,,"LINESTRING (1.9950899 41.3124842, 1.995079 41.3124554, 1.9950826 41.3124334, 1.9950967 41.3124124, 1.9951378 41.312369, 1.9951655 41.3123412, 1.99519 41.3123292, 1.9953826 41.3123003, 1.9954034 41.3122972)",,,,,
7833980749,1091842294,0,839519649,path,,,False,False,7.62480565886439,,,"LINESTRING (2.0088552 41.3107318, 2.0087904 41.3106835)",,,,,
8346896749,8346896757,0,839519649,path,,,False,True,367.7275856992808,,,"LINESTRING (2.005475 41.3084787, 2.0058349 41.3087186, 2.0075555 41.3097811, 2.007589 41.309743, 2.0078876 41.3099966, 2.0084938 41.3103729, 2.0086192 41.3104507, 2.0087262 41.3106066)",,,,,
8346896749,1086375812,0,22921387,residential,40,Avinguda de la Riera de Sant Llorenç,True,False,143.40360609998942,,,"LINESTRING (2.005475 41.3084787, 2.0047327 41.3093396, 2.0045428 41.3095617)",,,,,
8346896757,8346896749,0,839519649,path,,,False,False,367.7275856992807,,,"LINESTRING (2.0087262 41.3106066, 2.0086192 41.3104507, 2.0084938 41.3103729, 2.0078876 41.3099966, 2.007589 41.309743, 2.0075555 41.3097811, 2.0058349 41.3087186, 2.005475 41.3084787)",,,,,
8346896757,1091842294,0,839519649,path,,,False,True,10.978745030814022,,,"LINESTRING (2.0087262 41.3106066, 2.0087212 41.3106316, 2.0087904 41.3106835)",,,,,
8346896757,2407138065,0,559486116,residential,,Avinguda de Can Palmer,True,False,16.261272538245358,,,"LINESTRING (2.0087262 41.3106066, 2.0087862 41.3105987, 2.0089043 41.3105515)",,,,,
8346896777,1085377812,0,94137811,residential,,Carrer del Dr. Ferran i Clua,False,True,15.203115556830074,,,"LINESTRING (2.0127279 41.3129906, 2.0128351 41.3128801)",2,,,,
8346896777,10106993224,0,"[839518946, 839518947]","['cycleway', 'path']",,,False,False,107.45418442443078,,,"LINESTRING (2.0127279 41.3129906, 2.0126536 41.3129489, 2.0126783 41.3129212, 2.0127122 41.3128696, 2.0127152 41.3128179, 2.0127037 41.3127642, 2.0126862 41.3127281, 2.0126664 41.3127042, 2.0120191 41.3122987)",2,,,,
8346896777,1094360207,0,"[839518947, 804454199]","['cycleway', 'path']",,,False,"[False, True]",352.0973888369682,,,"LINESTRING (2.0127279 41.3129906, 2.0128104 41.3130379, 2.0128987 41.3129556, 2.0129173 41.3129445, 2.0129709 41.3129417, 2.0130161 41.3129535, 2.0144048 41.3137337, 2.0144982 41.3137861, 2.0145211 41.3138176, 2.0145208 41.3138506, 2.0144566 41.3139444, 2.0135805 41.314949, 2.0137231 41.31501)",,,,,
8346896777,1094360581,0,94137811,residential,,Carrer del Dr. Ferran i Clua,False,False,159.8435891944622,,,"LINESTRING (2.0127279 41.3129906, 2.0121265 41.31361, 2.0116012 41.3141526)",2,,,,
206191459,243494777,0,180600782,motorway,120,,True,False,228.62228630398496,,C-32,"LINESTRING (2.0209869 41.2995727, 2.0217046 41.3002587, 2.0226555 41.3012023)",3,,,,
206344245,4353325973,0,19918156,motorway,120,,True,False,690.1223710206414,,C-32,"LINESTRING (2.0276091 41.3067206, 2.0268336 41.3057406, 2.0265279 41.3053898, 2.0258735 41.3046537, 2.0252832 41.3040227, 2.0251789 41.3039163, 2.0246696 41.3033964, 2.0239915 41.3027323, 2.0234349 41.3021775, 2.0228843 41.3016361)",3,,,,
206344245,243494979,0,"[304277520, 304277522, 304277515]",motorway_link,"['40', '60']",,True,False,465.8385394776525,,,"LINESTRING (2.0276091 41.3067206, 2.0271653 41.3063074, 2.0265656 41.3056309, 2.0260894 41.3051301, 2.0256674 41.3046574, 2.0254451 41.3044277, 2.0253045 41.3043128, 2.0251907 41.3042442, 2.0250356 41.3041876, 2.0249719 41.3041704, 2.0248094 41.3041485, 2.0246986 41.304151, 2.0245611 41.3041646, 2.0243522 41.3042106, 2.0241983 41.3042752, 2.0241086 41.3043179, 2.0238586 41.3044734)",1,,,yes,
208568921,242925411,0,22650429,trunk_link,60,,True,False,265.4580492339097,,,"LINESTRING (2.0498488 41.2768894, 2.0504779 41.2774701, 2.0506012 41.277556, 2.0507357 41.2776368, 2.0508254 41.2776821, 2.0509264 41.277729, 2.0510557 41.2777792, 2.0520484 41.2781529, 2.0521177 41.278173, 2.0521763 41.2781811, 2.052229 41.2781801, 2.0522899 41.2781675, 2.0523866 41.2781321)",1,,,,
208568921,248548907,0,96312017,motorway,100,Autovia de Castelldefels,True,False,341.10808012431124,,C-31,"LINESTRING (2.0498488 41.2768894, 2.0504212 41.2775297, 2.0506821 41.2778505, 2.0509841 41.2782519, 2.0512604 41.2786616, 2.0515431 41.2791295, 2.0517837 41.2795806)",2,,,,
208568922,208568921,0,1186547995,trunk,100,Autovia de Castelldefels,True,False,161.83884787596142,,C-31,"LINESTRING (2.0486223 41.2757634, 2.0491411 41.2762221, 2.0494709 41.2765224, 2.0498242 41.2768655, 2.0498488 41.2768894)",2,,,,
208568926,208568922,0,"[126641592, 1186547994]",trunk_link,,,True,False,276.66928172755075,,,"LINESTRING (2.0465127 41.2743088, 2.0470041 41.274518, 2.0471722 41.2745375, 2.0473274 41.2745018, 2.0474351 41.2744273, 2.0474717 41.2744086, 2.0475411 41.2743993, 2.0475645 41.2744954, 2.0475903 41.2746476, 2.0476765 41.2747804, 2.047905 41.2750007, 2.0482283 41.2752761, 2.0483663 41.2754057, 2.0486223 41.2757634)",,,,,
208568926,208568922,1,1188682904,trunk,100,Autovia de Castelldefels,True,False,239.919619094982,,C-31,"LINESTRING (2.0465127 41.2743088, 2.0474605 41.2748548, 2.0486223 41.2757634)",2,,,,
208595121,472447890,0,211172103,motorway,120,Autovia de Castelldefels,True,False,186.0266339839855,,C-31,"LINESTRING (2.051981 41.2993637, 2.0517103 41.2990477, 2.0514999 41.2987664, 2.0513155 41.2984999, 2.0511525 41.2982481, 2.0509493 41.2978847)",2,,,,
208595138,208595144,0,314132714,trunk,100,Autovia de Castelldefels,True,False,710.8242448311344,,C-31,"LINESTRING (2.052609 41.2834263, 2.0525813 41.2828697, 2.0525308 41.2824199, 2.0524892 41.2821309, 2.0524239 41.2817882, 2.0523335 41.2814055, 2.0522041 41.2809824, 2.0520475 41.2805378, 2.0518851 41.2801376, 2.0516584 41.2796572, 2.0514094 41.279192, 2.0511116 41.2786968, 2.0508415 41.278301, 2.0505519 41.2779159, 2.0500993 41.2774162)",2,,,,
208595138,2221700286,0,"[22650691, 879359167]",motorway_link,"['40', '60']",,True,False,445.0953904498333,,,"LINESTRING (2.052609 41.2834263, 2.0524922 41.2826499, 2.0524592 41.2824553, 2.0524191 41.2822444, 2.0523626 41.2820044, 2.0522758 41.281689, 2.0521963 41.2814422, 2.0520032 41.2809842, 2.0518235 41.2805925, 2.0517789 41.280521, 2.0517304 41.280453, 2.0516631 41.2803893, 2.0516023 41.2803483, 2.0515324 41.2803157, 2.05147 41.2802933, 2.0514061 41.2802799, 2.0513309 41.2802704, 2.0512353 41.2802699, 2.0511704 41.2802792, 2.0510942 41.2802989, 2.0510113 41.2803346, 2.0509913 41.2803458, 2.0508791 41.2804247, 2.0508203 41.2804745, 2.0507679 41.2805097, 2.0506869 41.2805453)",1,,,,
208595144,2332249073,0,23094061,trunk,100,Autovia de Castelldefels,True,False,393.83117550126025,,C-31,"LINESTRING (2.0500993 41.2774162, 2.0497668 41.2770321, 2.049668 41.2769296, 2.0493476 41.2765972, 2.0490149 41.2762891, 2.0485474 41.2758827, 2.0484871 41.2758302, 2.0473146 41.274958, 2.0470005 41.2747675)",2,,,,
211305820,211305823,0,540512675,tertiary,50,,True,False,23.33843335755961,roundabout,C-245,"LINESTRING (2.0114135 41.3064414, 2.0114829 41.306483, 2.0115337 41.3065381, 2.0115586 41.3065742, 2.011568 41.306609)",,,,,
211305823,1564374009,0,20026219,tertiary,50,,True,False,9.327275960986997,,C-245,"LINESTRING (2.011568 41.306609, 2.0116104 41.3066866)",,,,,
211305823,211305824,0,540512635,tertiary,50,,True,False,11.960508257916166,roundabout,C-245,"LINESTRING (2.011568 41.306609, 2.0115514 41.3066637, 2.0115088 41.306704)",,,,,
211305824,211305825,0,20026032,tertiary,50,,True,False,25.0539987861075,roundabout,C-245,"LINESTRING (2.0115088 41.306704, 2.0114601 41.3067128, 2.0114126 41.3067142, 2.0113569 41.3067085, 2.0113092 41.3066886, 2.0112383 41.3066451)",,,,,
211305825,1131453368,0,20026032,tertiary,50,,True,False,7.0572119771187065,roundabout,C-245,"LINESTRING (2.0112383 41.3066451, 2.0112073 41.3066102, 2.0111955 41.3065906)",,,,,
211310173,211311619,0,20026406,tertiary,30,,True,False,16.086980468721837,,C-245,"LINESTRING (2.0127051 41.307768, 2.0128679 41.3078453)",,,,,
211310173,1564374009,0,164715303,tertiary,30,Avinguda de la Generalitat,False,True,151.0630296114056,,C-245,"LINESTRING (2.0127051 41.307768, 2.0126344 41.3076981, 2.0117318 41.3068066, 2.0116104 41.3066866)",4,12,,,
211310729,10185571985,0,20026256,tertiary_link,50,Avinguda de la Generalitat,True,False,4.353459475199265,,,"LINESTRING (2.0126321 41.3079493, 2.01258 41.3079482)",,,,,
211310729,1885951241,0,540512676,tertiary,30,,True,False,7.231585195488105,roundabout,C-245,"LINESTRING (2.0126321 41.3079493, 2.0126508 41.3078858)",,,,,
211311619,211311623,0,20026341,tertiary,30,,True,False,33.02955793004473,roundabout,C-245,"LINESTRING (2.0128679 41.3078453, 2.0129966 41.3079291, 2.0130518 41.3079871, 2.0131028 41.3080657, 2.0131103 41.3080744)",,,,,
211311623,211313493,0,20026479,tertiary,30,,True,False,26.51816930332135,,C-245,"LINESTRING (2.0131103 41.3080744, 2.0132366 41.3082932)",,,,,
211311623,1885951247,0,540512633,tertiary,30,,True,False,25.25334402859361,roundabout,C-245,"LINESTRING (2.0131103 41.3080744, 2.0131082 41.3081612, 2.0130599 41.3082143, 2.0129621 41.3082337)",,,,,
211313493,1885951247,0,20026490,tertiary,30,,True,False,23.973986198067557,,C-245,"LINESTRING (2.0132366 41.3082932, 2.0131095 41.3082549, 2.0129621 41.3082337)",,,,,
211313493,211317738,0,20026701,tertiary,30,Avinguda de la Generalitat,False,False,145.6409978862715,,C-245,"LINESTRING (2.0132366 41.3082932, 2.0133178 41.3083489, 2.0135627 41.308584, 2.0135931 41.3086143, 2.0142158 41.3092356, 2.0143063 41.3093259)",4,12,yes,,
211317738,211313493,0,20026701,tertiary,30,Avinguda de la Generalitat,False,True,145.64099788627152,,C-245,"LINESTRING (2.0143063 41.3093259, 2.0142158 41.3092356, 2.0135931 41.3086143, 2.0135627 41.308584, 2.0133178 41.3083489, 2.0132366 41.3082932)",4,12,yes,,
211317738,1094296689,0,1116324296,tertiary,30,Avinguda de la Generalitat,False,False,212.77458826574224,,C-245,"LINESTRING (2.0143063 41.3093259, 2.014416 41.309433, 2.015049 41.3100808, 2.0157123 41.3107322, 2.0158337 41.3108572)",4,12,yes,,
211317741,243495396,0,22700029,tertiary,50,Carrer de l'Agricultura,False,True,184.23595712128088,,,"LINESTRING (2.016644 41.3116634, 2.0168794 41.3114245, 2.0169834 41.3113112, 2.0175743 41.3106673, 2.0179243 41.3103145)",4,,,,
211317741,1187334109,0,"[1192906930, 1192906934, 224964015]",tertiary,30,Avinguda de la Generalitat,False,False,257.084670784212,,C-245,"LINESTRING (2.016644 41.3116634, 2.0168495 41.3118689, 2.0169635 41.3119914, 2.0170302 41.3120625, 2.017099 41.3121294, 2.0175352 41.3125565, 2.0181848 41.3131912, 2.0183809 41.3133828, 2.0184048 41.3134074, 2.0184991 41.313508)",4,12,yes,,
211317741,1094296689,0,"[1192906931, 232120214]",tertiary,30,Avinguda de la Generalitat,False,True,112.33937238713732,,C-245,"LINESTRING (2.016644 41.3116634, 2.0163477 41.3113706, 2.0162895 41.3113115, 2.0161835 41.3112135, 2.015939 41.3109608, 2.0158337 41.3108572)",4,12,yes,,
211317741,11073040780,0,445900688,tertiary_link,50,Avinguda Josep Tarradellas,False,False,13.395672616988165,,,"LINESTRING (2.016644 41.3116634, 2.0166259 41.3116979, 2.0165624 41.3117663)",4,,,,
211318993,607644344,0,539700918,tertiary,30,Avinguda de la Generalitat,False,True,48.09667673403378,,C-245,"LINESTRING (2.0220082 41.3169258, 2.0219262 41.31685, 2.0218954 41.3168214, 2.0217355 41.3166735, 2.0216452 41.31659)",4,12,,,
211318993,211318996,0,540513236,tertiary,40,,True,False,19.086512911138662,roundabout,C-245,"LINESTRING (2.0220082 41.3169258, 2.0220602 41.3169058, 2.0221102 41.3169002, 2.0221677 41.316908, 2.0222203 41.3169314)",,,,,
211318996,10185571974,0,540714693,residential,30,Passeig de la Marina,False,True,3.997674726900751,,,"LINESTRING (2.0222203 41.3169314, 2.0222547 41.3169064)",2,,,,
211318996,211319000,0,539667091,tertiary,40,,True,False,24.120686315834053,roundabout,C-245,"LINESTRING (2.0222203 41.3169314, 2.022257 41.3169656, 2.0222758 41.3170071, 2.0222774 41.3170351, 2.0222634 41.3170776, 2.0222212 41.3171254)",,,,,
211319000,8346947737,0,1192906929,tertiary,30,Carretera de Barcelona,False,False,17.9995636300975,,C-245,"LINESTRING (2.0222212 41.3171254, 2.0223489 41.3172558)",4,12,,,
211319000,1130841547,0,539667090,tertiary,40,,True,False,6.784626041066986,roundabout,C-245,"LINESTRING (2.0222212 41.3171254, 2.0221833 41.3171401, 2.0221457 41.3171466)",,,,,
211320730,9959981780,0,173593856,residential,,Carrer de Catalunya,True,False,7.192614077053784,,,"LINESTRING (2.0227019 41.317593, 2.0227674 41.317551)",,,,,
211320730,211320731,0,1192906928,tertiary,30,Carretera de Barcelona,False,False,61.03069403095205,,C-245,"LINESTRING (2.0227019 41.317593, 2.0231324 41.3179322, 2.0232061 41.3179903)",4,12,,,
211320730,8346947737,0,1192906929,tertiary,30,Carretera de Barcelona,False,True,47.756806751490124,,C-245,"LINESTRING (2.0227019 41.317593, 2.0223711 41.3172865, 2.0223489 41.3172558)",4,12,,,
211320731,1129273462,0,1192906928,tertiary,30,Carretera de Barcelona,False,False,66.58280113471284,,C-245,"LINESTRING (2.0232061 41.3179903, 2.0233843 41.3181248, 2.0237463 41.3183981, 2.0237684 41.3184148)",4,12,,,
211320731,211320730,0,1192906928,tertiary,30,Carretera de Barcelona,False,True,61.03069403095205,,C-245,"LINESTRING (2.0232061 41.3179903, 2.0231324 41.3179322, 2.0227019 41.317593)",4,12,,,
211320732,1129273462,0,"[1192906928, 20026878]",tertiary,30,Carretera de Barcelona,False,True,210.3818844559044,,C-245,"LINESTRING (2.0255578 41.3197461, 2.0255258 41.3197221, 2.0248564 41.3192214, 2.0247654 41.3191533, 2.0246085 41.3190359, 2.0245631 41.3190019, 2.0244729 41.3189357, 2.0241988 41.3187432, 2.0241129 41.3186838, 2.0239074 41.31852, 2.0237684 41.3184148)",4,12,,,
211320732,11333547181,0,20026958,tertiary,30,Carretera de Barcelona,True,False,7.830298004071518,,C-245,"LINESTRING (2.0255578 41.3197461, 2.0255978 41.3197627, 2.0256367 41.3197839)",,,,,
211321251,1763262440,0,164715306,tertiary,30,,True,False,8.495617892608427,roundabout,C-245,"LINESTRING (2.0258033 41.3198039, 2.0258249 41.3198067, 2.0258466 41.3198096, 2.0259035 41.3198171)",,,,,
211321256,11333547180,0,20026984,tertiary,30,Carretera de Barcelona,True,False,13.971845355144117,,C-245,"LINESTRING (2.0256221 41.3199398, 2.0255995 41.3198294, 2.0255921 41.3198166)",,,,,
211321256,211321251,0,539861455,tertiary,30,,True,False,23.025246737703508,roundabout,C-245,"LINESTRING (2.0256221 41.3199398, 2.025654 41.3198707, 2.0257129 41.3198269, 2.0258033 41.3198039)",,,,,
211321896,11333547182,0,20027007,tertiary,30,Carretera de Barcelona,False,True,11.098686104129644,,C-245,"LINESTRING (2.0259714 41.3200496, 2.0260528 41.3201285)",4,12,,,
211321896,211321900,0,"[1116048794, 539667094]",tertiary,30,,True,False,22.624983991652176,roundabout,C-245,"LINESTRING (2.0259714 41.3200496, 2.0259012 41.320089, 2.0258483 41.3201131, 2.025794 41.3201069, 2.0257602 41.3201012, 2.0257285 41.3200989)",,,,,
211321900,11333547178,0,454549842,residential,30,Carrer Josep de Vicenç Foix,True,False,3.1148230575804132,,,"LINESTRING (2.0257285 41.3200989, 2.0256997 41.3201167)",,,,,
211321900,1109639608,0,539667094,tertiary,30,,True,False,12.72503038709598,roundabout,C-245,"LINESTRING (2.0257285 41.3200989, 2.0256681 41.3200675, 2.0256249 41.3200179)",,,,,
214922960,214922962,0,20279595,secondary,70,,False,False,247.08607890631393,,B-210,"LINESTRING (2.0316254 41.2982912, 2.0322609 41.2985537, 2.0328127 41.2987571, 2.0334615 41.2989867, 2.0336901 41.2990756, 2.0342492 41.2992655, 2.0342761 41.299275)",2,,,,
214922960,4430841615,0,"[126641602, 20279595]","['secondary', 'unclassified']",70,Camí del Pi Tort,False,True,1306.1249280111724,,B-210,"LINESTRING (2.0316254 41.2982912, 2.0307366 41.297904, 2.0300016 41.2976097, 2.0297565 41.2975116, 2.0288365 41.2971543, 2.0282269 41.2969176, 2.0266784 41.2963163, 2.0255321 41.295873, 2.0254569 41.2958437, 2.0243124 41.2953975, 2.0243406 41.2953623, 2.0252992 41.2941663, 2.0257081 41.2938121, 2.0257748 41.2935927, 2.0257832 41.2933419, 2.0257373 41.2930943, 2.0256121 41.292552, 2.0256497 41.2920152, 2.0257248 41.2909408, 2.0257658 41.2902015)",2,,,,
214922960,1403501391,0,126641603,unclassified,,Camí dels Llanassos,False,True,1351.3297840301755,,,"LINESTRING (2.0316254 41.2982912, 2.0316593 41.2980947, 2.0316795 41.2979739, 2.0316947 41.2978663, 2.0317525 41.2974338, 2.0318236 41.296854, 2.0318445 41.2967097, 2.0319548 41.2962208, 2.0319952 41.296118, 2.0323493 41.2953339, 2.032515 41.2950805, 2.0327069 41.294897, 2.0328493 41.2947158, 2.0329075 41.2943641, 2.0330092 41.2939775, 2.0331726 41.2933226, 2.0332098 41.2931737, 2.033318 41.2924422, 2.0333348 41.2923284, 2.0332912 41.2919789, 2.033297 41.290795, 2.0333436 41.2896373, 2.0335064 41.2889995, 2.033606 41.2884948, 2.0336127 41.2884608, 2.0336791 41.2878114, 2.033674 41.2870199, 2.0336196 41.2864366, 2.0336127 41.2863629)",,,,,
214922962,214922960,0,20279595,secondary,70,,False,True,247.08607890631396,,B-210,"LINESTRING (2.0342761 41.299275, 2.0342492 41.2992655, 2.0336901 41.2990756, 2.0334615 41.2989867, 2.0328127 41.2987571, 2.0322609 41.2985537, 2.0316254 41.2982912)",2,,,,
214922962,214923388,0,20279708,secondary,50,,True,False,37.51307985272431,,B-210,"LINESTRING (2.0342761 41.299275, 2.034406 41.2992777, 2.034568 41.2992787, 2.0347219 41.299255)",1,,,,
214923388,214924707,0,540512683,secondary,50,,True,False,10.71513987927849,roundabout,B-204,"LINESTRING (2.0347219 41.299255, 2.0347809 41.2992444, 2.0348485 41.2992439)",2,,,,
214923391,214925654,0,20279726,secondary,50,,True,False,36.50305952222594,,B-204,"LINESTRING (2.0350998 41.2994124, 2.0352422 41.2995544, 2.0353907 41.2996554)",1,,,,
214923391,214924711,0,540512683,secondary,50,,True,False,31.72861267910205,roundabout,B-204,"LINESTRING (2.0350998 41.2994124, 2.0351034 41.2994921, 2.03507 41.2995653, 2.0350197 41.2996147, 2.0349463 41.299651)",2,,,,
214923395,214922962,0,20279717,secondary,50,,True,False,36.86296479099097,,B-210,"LINESTRING (2.034547 41.2995344, 2.034413 41.2993783, 2.0342761 41.299275)",1,,,,
214923395,214923388,0,540512683,secondary,50,,True,False,38.07622187512773,roundabout,B-204,"LINESTRING (2.034547 41.2995344, 2.0345305 41.2994791, 2.0345332 41.2994239, 2.0345533 41.2993729, 2.0345861 41.2993303, 2.0346294 41.2992953, 2.0347219 41.299255)",2,,,,
214924707,5772382730,0,540512683,secondary,50,,True,False,26.535463219833254,roundabout,B-204,"LINESTRING (2.0348485 41.2992439, 2.0349415 41.2992635, 2.0350081 41.2992963, 2.0350836 41.2993746, 2.0350875 41.2993837)",2,,,,
214924707,5772382726,0,609410347,secondary,50,Camí del Mar,True,False,34.57123733759756,,,"LINESTRING (2.0348485 41.2992439, 2.0349692 41.2992031, 2.0350446 41.2991746, 2.0350644 41.2991608, 2.0351368 41.2991165, 2.0351874 41.2990732)",1,,,,
214924711,214924714,0,540512683,secondary,50,,True,False,6.721129831329071,roundabout,B-204,"LINESTRING (2.0349463 41.299651, 2.0348701 41.2996704)",2,,,,
214924714,214925862,0,20279737,secondary,50,,True,False,40.87597142807775,,B-204,"LINESTRING (2.0348701 41.2996704, 2.0346292 41.2997935, 2.0344674 41.2998792)",1,,,,
214924714,214924716,0,540512683,secondary,50,,True,False,27.953957439209205,roundabout,B-204,"LINESTRING (2.0348701 41.2996704, 2.0347816 41.2996707, 2.0347032 41.2996535, 2.0345761 41.2995751)",2,,,,
214924716,214923395,0,540512683,secondary,50,,True,False,5.137205918521388,roundabout,B-204,"LINESTRING (2.0345761 41.2995751, 2.034547 41.2995344)",2,,,,
