u,v,key,osmid,highway,junction,maxspeed,ref,oneway,reversed,length,name,lanes,width,access,bridge,tunnel,geometry
6315715535,4469422085,0,450024305,residential,roundabout,,,True,False,3.2756514842210427,,,,,,,"LINESTRING (2.0180913 41.3053241, 2.0180739 41.3053505)"
6315715536,6315715537,0,450024305,residential,roundabout,,,True,False,3.6154970862301776,,,,,,,"LINESTRING (2.0178545 41.3053431, 2.0178395 41.3053126)"
6315715537,4469422084,0,450024305,residential,roundabout,,,True,False,3.6259219952628645,,,,,,,"LINESTRING (2.0178395 41.3053126, 2.0178385 41.30528)"
6315715538,6315715555,0,1238473341,residential,roundabout,,,True,False,5.459789270836575,,,,,,,"LINESTRING (2.0159115 41.3035892, 2.0158474 41.3035988)"
6315715539,6315715557,0,1238473345,residential,,,,True,False,5.090499132561947,Carrer d'Hipàcia,,,,,,"LINESTRING (2.0160058 41.3036027, 2.0160352 41.3036428)"
6315715542,8346424657,0,674379917,residential,,,,True,False,28.75935734144989,Carrer d'Hipàcia,,,,,,"LINESTRING (2.0166654 41.3042743, 2.0168824 41.3044751)"
6315715543,6315715544,0,674379917,residential,,,,True,False,30.94658682805557,Carrer d'Hipàcia,,,,,,"LINESTRING (2.0170694 41.3046358, 2.0173284 41.3048348)"
6315715544,6315715545,0,674379917,residential,,,,True,False,21.330412428762468,Carrer d'Hipàcia,,,,,,"LINESTRING (2.0173284 41.3048348, 2.017518 41.3049633)"
6315715545,6315715546,0,674379917,residential,,,,True,False,27.781138553381233,Carrer d'Hipàcia,,,,,,"LINESTRING (2.017518 41.3049633, 2.0177752 41.3051217)"
6315715548,6315715553,0,19803760,residential,,,,True,False,31.887200375192467,Carrer d'Hipàcia,,,,,,"LINESTRING (2.0172136 41.3049007, 2.0169441 41.3046976)"
6315715548,206378593,0,674379918,residential,,,,False,False,72.82873601253273,Passatge de les Feixes Roca,,,,,,"LINESTRING (2.0172136 41.3049007, 2.0165844 41.3053541)"
6315715549,6315715552,0,455337153,residential,,,,True,False,9.581625275500373,Carrer d'Hipàcia,,,,,,"LINESTRING (2.0177771 41.3052561, 2.0176833 41.3052065)"
6315715550,4469422087,0,450024305,residential,roundabout,,,True,False,3.3330889348403154,,,,,,,"LINESTRING (2.0178503 41.3052514, 2.0178731 41.3052268)"
6315715551,6315715531,0,674379917,residential,,,,True,False,6.1399888105164,Carrer d'Hipàcia,,,,,,"LINESTRING (2.0178743 41.3051746, 2.0179405 41.3051986)"
6315715553,8346424653,0,19803760,residential,,,,True,False,35.80341687505657,Carrer d'Hipàcia,,,,,,"LINESTRING (2.0169441 41.3046976, 2.0166652 41.3044531)"
6315715554,2383446364,0,1238473344,residential,,,,True,False,7.98195711885061,Carrer d'Hipàcia,,,,,,"LINESTRING (2.0158391 41.3036432, 2.0157636 41.3035992)"
6315715555,2383446364,0,1238473341,residential,roundabout,,,True,False,7.000145378535449,,,,,,,"LINESTRING (2.0158474 41.3035988, 2.0157636 41.3035992)"
6315715556,2383446341,0,1238473342,residential,roundabout,,,True,False,4.397695581815403,,,,,,,"LINESTRING (2.0160126 41.3035337, 2.0159826 41.3035662)"
6315715557,6315715540,0,1238473345,residential,,,,True,False,5.475602436416869,Carrer d'Hipàcia,,,,,,"LINESTRING (2.0160352 41.3036428, 2.0160721 41.3036835)"
6315715558,2383446342,0,1238473342,residential,roundabout,,,True,False,6.313589695787977,,,,,,,"LINESTRING (2.0159246 41.3033007, 2.0159838 41.303336)"
6317655784,474992904,0,39521781,primary,,50,,True,False,47.83383894290867,T1 Aparcament Sortides i Arribades,2,,,,,"LINESTRING (2.0638512 41.2890313, 2.0643316 41.2887973)"
6369783668,5772382732,0,609410347,secondary,,50,,True,False,2.2562251369945043,Camí del Mar,1,,,,,"LINESTRING (2.0350446 41.2991746, 2.0350644 41.2991608)"
6369783669,5772382728,0,609410346,secondary,,50,,True,False,3.514228923700141,Camí del Mar,1,,,,,"LINESTRING (2.0351157 41.2991981, 2.0351033 41.2992283)"
6369783674,214922962,0,20279595,secondary,,70,B-210,False,False,2.4830711965173307,,2,,,,,"LINESTRING (2.0342492 41.2992655, 2.0342761 41.299275)"
6369783674,9455940198,0,20279595,secondary,,70,B-210,False,True,51.25757970295045,,2,,,,,"LINESTRING (2.0342492 41.2992655, 2.0336901 41.2990756)"
6369783997,7833252107,0,374962806,residential,,,,True,False,2.7009432215814124,Carrer de Marie Curie,,,,,,"LINESTRING (2.0273075 41.3071383, 2.0272908 41.3071175)"
6369783998,11300351771,0,304278509,residential,,50,,True,False,2.7839399703264522,Carrer de Marie Curie,2,,,,,"LINESTRING (2.0274064 41.3071136, 2.0274082 41.3071386)"
6371533645,6371533652,0,22818654,residential,,,,False,False,20.491374898900165,Carrer de la Llobatona,,,,,,"LINESTRING (2.0236528 41.3098289, 2.0234657 41.3097097)"
6371533645,12180995971,0,22818654,residential,,,,False,True,67.74779193651418,Carrer de la Llobatona,,,,,,"LINESTRING (2.0236528 41.3098289, 2.0242323 41.3102552)"
6371533652,245491716,0,22818654,residential,,,,False,False,83.68874866397765,Carrer de la Llobatona,,,,,,"LINESTRING (2.0234657 41.3097097, 2.0227121 41.3092137)"
6371533652,6371533645,0,22818654,residential,,,,False,True,20.491374898900165,Carrer de la Llobatona,,,,,,"LINESTRING (2.0234657 41.3097097, 2.0236528 41.3098289)"
6371533655,1672512342,0,383315644,tertiary,,50,B-204,True,False,53.99376529499429,Carretera de la Vila,2,,,,,"LINESTRING (2.0247793 41.3105125, 2.0243967 41.3109039)"
6373704280,1200059346,0,232224167,residential,,,,True,False,83.06176438470908,Carrer d'Antonio Machado,,,,,,"LINESTRING (2.0316881 41.3151935, 2.0309814 41.3157191)"
6373704888,3705539723,0,103966575,residential,,40,,True,False,36.14672960278072,Carrer de Catalunya,,,,,,"LINESTRING (2.0301567 41.3136293, 2.0298 41.3138134)"
6373768216,1994627764,0,461396939,residential,,,,True,False,21.36758130996343,Carrer de l'Agricultura,1,,,,,"LINESTRING (2.019724 41.308486, 2.0195701 41.3086395)"
6373952871,6373952874,0,406908592,residential,,,,False,False,15.105512897544894,Carrer d'Hipàcia,,,,,,"LINESTRING (2.0233624 41.3071871, 2.023198 41.3071305)"
6373952871,9549650646,0,406908592,residential,,,,False,True,95.15166401525724,Carrer d'Hipàcia,,,,,,"LINESTRING (2.0233624 41.3071871, 2.024398 41.3075436)"
6373952874,9450392714,0,406908592,residential,,,,False,False,11.189762582687077,Carrer d'Hipàcia,,,,,,"LINESTRING (2.023198 41.3071305, 2.0230762 41.3070886)"
6373952874,6373952871,0,406908592,residential,,,,False,True,15.105512897544894,Carrer d'Hipàcia,,,,,,"LINESTRING (2.023198 41.3071305, 2.0233624 41.3071871)"
6407345806,1141178158,0,98640759,residential,,,,True,False,6.548717714997365,Carrer de la Troana,,,,,,"LINESTRING (2.0011616 41.322501, 2.0012045 41.3224517)"
6407345807,1169016332,0,101281576,residential,,,,True,False,3.541754307495373,Carrer de les Violetes,,,,,,"LINESTRING (1.9969547 41.3206977, 1.9969876 41.3207178)"
6438057009,10603910098,0,103027505,residential,,,,True,False,65.03148489884428,Avinguda del Progrés,,,,,,"LINESTRING (2.0355492 41.3182817, 2.034996 41.3186933)"
6447291071,1094077933,0,94120358,residential,,,,False,False,52.94191095646858,Carrer d'Ernest Lluch,,,,,,"LINESTRING (2.0088708 41.3129129, 2.0094847 41.3130315)"
6447291071,1091842257,0,94120358,residential,,,,False,True,28.977870173915765,Carrer d'Ernest Lluch,,,,,,"LINESTRING (2.0088708 41.3129129, 2.0085305 41.3128621)"
6447291071,6447291072,0,687736979,residential,,,,False,False,49.19603760896273,Carrer de Juan Gris,,,,,,"LINESTRING (2.0088708 41.3129129, 2.0087289 41.3133423)"
6447291072,6447291071,0,687736979,residential,,,,False,True,49.19603760896273,Carrer de Juan Gris,,,,,,"LINESTRING (2.0087289 41.3133423, 2.0088708 41.3129129)"
6485591725,1096541184,0,94395126,residential,,,,True,False,67.83440918131625,Carrer d'Antoni Gaudí,,,,,,"LINESTRING (2.0047786 41.3192525, 2.0042729 41.3197299)"
6485591729,1141191816,0,98642050,residential,,,,True,False,3.1990380063261727,Carrer dels Pètals,,,,,,"LINESTRING (2.0060452 41.3202494, 2.0060773 41.3202651)"
6487347470,2221700277,0,22650691,motorway_link,,40,,True,False,12.840310818618374,,1,,,,,"LINESTRING (2.0509913 41.2803458, 2.0508791 41.2804247)"
6487347471,2221700390,0,152005133,tertiary,,,A A-1,False,False,23.66679681496134,,,,,,,"LINESTRING (2.0536048 41.2847263, 2.0536718 41.2849331)"
6487347471,473481312,0,152005133,tertiary,,,A A-1,False,True,74.20340524723198,,,,,,,"LINESTRING (2.0536048 41.2847263, 2.0533948 41.2840779)"
6487401429,7195365665,0,770383776,secondary,,50,B-204,False,False,20.049897380778138,,2,,,,,"LINESTRING (2.0413282 41.3009398, 2.0415572 41.3009938)"
6487401429,214927120,0,770383776,secondary,,50,B-204,False,True,40.82411881682525,,2,,,,,"LINESTRING (2.0413282 41.3009398, 2.0408516 41.3008586)"
6487401466,6487401472,0,770383776,secondary,,50,B-204,False,False,15.731219123787824,,2,,,,,"LINESTRING (2.0426546 41.3012772, 2.0428317 41.3013253)"
6487401466,214927122,0,770383776,secondary,,50,B-204,False,True,61.48219746859201,,2,,,,,"LINESTRING (2.0426546 41.3012772, 2.0419624 41.3010893)"
6487401472,6487401608,0,770383776,secondary,,50,B-204,False,False,117.52094375876342,,2,,,,,"LINESTRING (2.0428317 41.3013253, 2.0441549 41.3016843)"
6487401472,6487401466,0,770383776,secondary,,50,B-204,False,True,15.731219123787824,,2,,,,,"LINESTRING (2.0428317 41.3013253, 2.0426546 41.3012772)"
6487401608,8075305007,0,770383776,secondary,,50,B-204,False,False,105.50330849865838,,2,,,,,"LINESTRING (2.0441549 41.3016843, 2.0453376 41.3020172)"
6487401608,6487401472,0,770383776,secondary,,50,B-204,False,True,117.52094375876342,,2,,,,,"LINESTRING (2.0441549 41.3016843, 2.0428317 41.3013253)"
6487401951,11252536010,0,691372262,unclassified,,,,False,False,405.42140167760965,Antiga Carretera de Viladecans,,,,,,"LINESTRING (2.0466537 41.2998068, 2.0481684 41.2963429)"
6487401951,1280617520,0,691372262,unclassified,,,,False,True,220.5663745771392,Antiga Carretera de Viladecans,,,,,,"LINESTRING (2.0466537 41.2998068, 2.0458522 41.3016968)"
6487401952,11252536003,0,691372262,unclassified,,,,False,True,124.35588766061863,Antiga Carretera de Viladecans,,,,,,"LINESTRING (2.0490447 41.2943255, 2.048583 41.2953887)"
6640642461,1130841545,0,539700920,tertiary,,30,BV-2003,True,False,13.886909305192958,Avinguda de Francesc Macià,2,,,,,"LINESTRING (2.0218851 41.3176695, 2.0219307 41.3175494)"
6640642475,1124981438,0,97106116,residential,,30,,True,False,11.829506568963927,Avinguda de la Fraternitat,,,,,,"LINESTRING (2.0140278 41.3255411, 2.0141556 41.325587)"
6828612878,4353309831,0,437518127,residential,roundabout,,,True,False,7.82927467908077,,,,,,,"LINESTRING (2.0245703 41.3054136, 2.0245719 41.305484)"
6924309142,3837815116,0,437982469,motorway_link,,,,True,False,2.6768469872017384,,1,,,,,"LINESTRING (2.022017 41.3058317, 2.022049 41.3058304)"
7179581471,1410302846,0,127409503,unclassified,,,,False,False,52.35643233302989,Camí de Can Seguí,,,,,,"LINESTRING (2.0392773 41.2862789, 2.0399038 41.2862699)"
7179581471,7193654384,0,127409503,unclassified,,,,False,True,56.23413068600089,Camí de Can Seguí,,,,,,"LINESTRING (2.0392773 41.2862789, 2.0386044 41.2862886)"
7179581473,7242284519,0,127409503,unclassified,,,,False,False,52.50678244434506,Camí de Can Seguí,,,,,,"LINESTRING (2.0375069 41.2863044, 2.0381352 41.2862954)"
7179581473,1410302848,0,127409503,unclassified,,,,False,True,100.56777342815667,Camí de Can Seguí,,,,,,"LINESTRING (2.0375069 41.2863044, 2.0363035 41.2863217)"
7179581476,9579364161,0,20279595,secondary,,70,B-210,False,False,145.6207616364093,,2,,,,,"LINESTRING (2.0266784 41.2963163, 2.0282269 41.2969176)"
7179581476,9455940175,0,20279595,secondary,,70,B-210,False,True,107.70577008651377,,2,,,,,"LINESTRING (2.0266784 41.2963163, 2.0255321 41.295873)"
7179581583,243494588,0,22699876,secondary,,50,B-204,False,False,23.374540942387,Carretera de la Vila,1,,,,,"LINESTRING (2.0325487 41.302547, 2.0323543 41.3026982)"
7179581583,243494587,0,22699876,secondary,,50,B-204,False,True,5.532794193993493,Carretera de la Vila,1,,,,,"LINESTRING (2.0325487 41.302547, 2.0325947 41.3025112)"
7179581596,9550586930,0,22699876,secondary,,50,B-204,False,False,81.0374827356005,Carretera de la Vila,1,,,,,"LINESTRING (2.0293174 41.3056033, 2.0287102 41.3061717)"
7179581596,7193654324,0,22699876,secondary,,50,B-204,False,True,58.49691246560947,Carretera de la Vila,1,,,,,"LINESTRING (2.0293174 41.3056033, 2.0297334 41.3051801)"
7179581640,243494592,0,22699876,secondary,,50,B-204,False,False,35.47900643233917,Carretera de la Vila,1,,,,,"LINESTRING (2.0304433 41.3044917, 2.0301914 41.3047486)"
7179581640,9550586932,0,22699876,secondary,,50,B-204,False,True,49.36466283793099,Carretera de la Vila,1,,,,,"LINESTRING (2.0304433 41.3044917, 2.0308048 41.3041405)"
7179581672,243494584,0,22699876,secondary,,50,B-204,False,False,16.49907329553627,Carretera de la Vila,1,,,,,"LINESTRING (2.033407 41.301171, 2.0333071 41.301299)"
7179581672,7193648320,0,22699876,secondary,,50,B-204,False,True,41.583735494887925,Carretera de la Vila,1,,,,,"LINESTRING (2.033407 41.301171, 2.0336588 41.3008484)"
7179581686,214927114,0,20279824,secondary,,50,B-204,False,False,17.61250490026518,,2,,,,,"LINESTRING (2.0370311 41.3002409, 2.0372212 41.3003094)"
7179581686,214927113,0,20279824,secondary,,50,B-204,False,True,61.91866485811348,,2,,,,,"LINESTRING (2.0370311 41.3002409, 2.0363629 41.2999999)"
7179581690,214927115,0,20279824,secondary,,50,B-204,False,False,38.134199596650866,,2,,,,,"LINESTRING (2.0374098 41.3003606, 2.0378392 41.300477)"
7179581690,214927114,0,20279824,secondary,,50,B-204,False,True,16.752062805186632,,2,,,,,"LINESTRING (2.0374098 41.3003606, 2.0372212 41.3003094)"
7179581693,7188556287,0,1157435056,unclassified,,,,False,False,2.883441209958837,,,3,,,,"LINESTRING (2.0320047 41.3107648, 2.0319735 41.3107537)"
7179581693,3315606210,0,1157435056,unclassified,,,,False,True,4.903054971357444,,,3,,,,"LINESTRING (2.0320047 41.3107648, 2.0320578 41.3107836)"
7179581697,3315606213,0,1157435056,unclassified,,,,False,False,11.94382626958704,,,3,,,,"LINESTRING (2.0334425 41.3112627, 2.0333129 41.3112173)"
7179581697,3315606209,0,1157435056,unclassified,,,,False,True,112.13448730806928,,,3,,,,"LINESTRING (2.0334425 41.3112627, 2.0346594 41.3116887)"
7179662314,1909914943,0,20279595,secondary,,70,B-210,False,False,69.57785374305239,,2,,,,,"LINESTRING (2.0300016 41.2976097, 2.0307366 41.297904)"
7179662314,214922959,0,20279595,secondary,,70,B-210,False,True,23.20004490170811,,2,,,,,"LINESTRING (2.0300016 41.2976097, 2.0297565 41.2975116)"
7188556123,1208625950,0,104785011,unclassified,,,,False,False,22.0205428149393,Camí del Prat,1,,,,,"LINESTRING (2.0350488 41.3125159, 2.0353107 41.3124931)"
7188556123,1208625949,0,104785011,unclassified,,,,False,True,14.224334267527379,Camí del Prat,1,,,,,"LINESTRING (2.0350488 41.3125159, 2.0348785 41.3125172)"
7188556160,7208671740,0,178128362,unclassified,,,,False,False,61.38536376978033,Camí del Ferrocarril,,,,,,"LINESTRING (2.0328204 41.3128915, 2.0334701 41.3126334)"
7188556160,1885033288,0,178128362,unclassified,,,,False,True,12.451754947369333,Camí del Ferrocarril,,,,,,"LINESTRING (2.0328204 41.3128915, 2.0326941 41.312951)"
7188556187,7188556203,0,448728203,unclassified,,,,False,False,57.73976008092177,,,,,,,"LINESTRING (2.040657 41.3141091, 2.0400296 41.313891)"
7188556203,4457100235,0,448728203,unclassified,,,,False,False,77.04355679527521,,,,,,,"LINESTRING (2.0400296 41.313891, 2.0391925 41.3135999)"
7188556203,7188556187,0,448728203,unclassified,,,,False,True,57.73976008092177,,,,,,,"LINESTRING (2.0400296 41.313891, 2.040657 41.3141091)"
7188556205,7208671522,0,448728203,unclassified,,,,False,False,30.26165946833757,,,,,,,"LINESTRING (2.0385207 41.3133752, 2.0381897 41.3132645)"
7188556205,4457100235,0,448728203,unclassified,,,,False,True,61.420168307680335,,,,,,,"LINESTRING (2.0385207 41.3133752, 2.0391925 41.3135999)"
7188556237,4457100236,0,448728203,unclassified,,,,False,False,115.49351704421987,,,,,,,"LINESTRING (2.0372265 41.3129424, 2.0359632 41.31252)"
7188556237,7208671522,0,448728203,unclassified,,,,False,True,88.05923659430921,,,,,,,"LINESTRING (2.0372265 41.3129424, 2.0381897 41.3132645)"
7188556287,1828097697,0,1157435056,unclassified,,,,False,False,113.55590935168917,,,3,,,,"LINESTRING (2.0319735 41.3107537, 2.0307435 41.3103186)"
7188556287,7179581693,0,1157435056,unclassified,,,,False,True,2.883441209958837,,,3,,,,"LINESTRING (2.0319735 41.3107537, 2.0320047 41.3107648)"
7191258781,2908895169,0,909658961,secondary,,50,B-204,False,False,120.06676748435771,,2,,,,,"LINESTRING (2.0482418 41.3027989, 2.0495964 41.30316)"
7191258781,214927124,0,909658961,secondary,,50,B-204,False,True,15.208401958141572,,2,,,,,"LINESTRING (2.0482418 41.3027989, 2.0480702 41.3027532)"
7191303705,7191303707,0,20279824,secondary,,50,B-204,False,False,2.2907216909831485,,2,,,,,"LINESTRING (2.0386691 41.3006198, 2.0386961 41.3006234)"
7191303705,214927115,0,20279824,secondary,,50,B-204,False,True,71.12186209973696,,2,,,,,"LINESTRING (2.0386691 41.3006198, 2.0378392 41.300477)"
7191303706,214927117,0,770383776,secondary,,50,B-204,False,False,6.528443041067114,,2,,,,,"LINESTRING (2.0389788 41.3006605, 2.0390565 41.3006668)"
7191303706,7191303707,0,770383777,secondary,,50,B-204,False,True,23.973256048906205,,,,,yes,,"LINESTRING (2.0389788 41.3006605, 2.0386961 41.3006234)"
7191303707,7191303705,0,20279824,secondary,,50,B-204,False,True,2.2907216909831485,,2,,,,,"LINESTRING (2.0386961 41.3006234, 2.0386691 41.3006198)"
7191303707,7191303706,0,770383777,secondary,,50,B-204,False,False,23.973256048906205,,,,,yes,,"LINESTRING (2.0386961 41.3006234, 2.0389788 41.3006605)"
7191303708,1280617683,0,112714580,unclassified,,,,False,False,3.081866911472322,Camí de les Ràfoles,,4,,,,"LINESTRING (2.0401947 41.3116941, 2.0402277 41.3117065)"
7191303708,1280617720,0,112714580,unclassified,,,,False,True,20.96318290801935,Camí de les Ràfoles,,4,,,,"LINESTRING (2.0401947 41.3116941, 2.0399702 41.3116098)"
7191303716,7191303737,0,112714580,unclassified,,,,False,False,45.49870994485332,Camí de les Ràfoles,,4,,,,"LINESTRING (2.0374939 41.3109508, 2.0380151 41.3110698)"
7191303716,1280617694,0,112714580,unclassified,,,,False,True,39.67047311349838,Camí de les Ràfoles,,4,,,,"LINESTRING (2.0374939 41.3109508, 2.0370359 41.3108563)"
7191303718,1280617596,0,112714580,unclassified,,,,False,False,87.38355911721901,Camí de les Ràfoles,,4,,,,"LINESTRING (2.0382925 41.3111713, 2.0392806 41.3114296)"
7191303718,1280617688,0,112714580,unclassified,,,,False,True,13.875067458328314,Camí de les Ràfoles,,4,,,,"LINESTRING (2.0382925 41.3111713, 2.0381356 41.3111303)"
7191303736,1280617591,0,1157438930,unclassified,,,,False,False,10.50677039712696,Camí de les Ràfoles,,,,,,"LINESTRING (2.0368043 41.3109452, 2.0369121 41.3108965)"
7191303736,3315606211,0,1157438930,unclassified,,,,False,True,29.348199980412343,Camí de les Ràfoles,,,,,,"LINESTRING (2.0368043 41.3109452, 2.0365415 41.3111204)"
7191303737,1280617688,0,112714580,unclassified,,,,False,False,12.105798830916969,Camí de les Ràfoles,,4,,,,"LINESTRING (2.0380151 41.3110698, 2.0381356 41.3111303)"
7191303737,7191303716,0,112714580,unclassified,,,,False,True,45.49870994485332,Camí de les Ràfoles,,4,,,,"LINESTRING (2.0380151 41.3110698, 2.0374939 41.3109508)"
7191303738,10763857940,0,1157439093,unclassified,,,,False,False,6.042114177177536,Camí de Joan Xurit,,3,,,,"LINESTRING (2.0420763 41.3127271, 2.0421222 41.3127691)"
7191303738,1280617761,0,1157439093,unclassified,,,,False,True,140.86435918956363,Camí de Joan Xurit,,3,,,,"LINESTRING (2.0420763 41.3127271, 2.0407588 41.3119362)"
7191303739,1280617589,0,1157439093,unclassified,,,,False,False,75.56510261940065,Camí de Joan Xurit,,3,,,,"LINESTRING (2.0420436 41.3129017, 2.041483 41.3134351)"
7191303739,1280617373,0,1157439093,unclassified,,,,False,True,10.784231105395147,Camí de Joan Xurit,,3,,,,"LINESTRING (2.0420436 41.3129017, 2.0421164 41.3128216)"
7193648320,7179581672,0,22699876,secondary,,50,B-204,False,False,41.583735494887925,Carretera de la Vila,1,,,,,"LINESTRING (2.0336588 41.3008484, 2.033407 41.301171)"
7193648320,243494582,0,22699876,secondary,,50,B-204,False,True,36.66227651182026,Carretera de la Vila,1,,,,,"LINESTRING (2.0336588 41.3008484, 2.0338822 41.3005646)"
7193648322,243494585,0,22699876,secondary,,50,B-204,False,False,41.27437218439941,Carretera de la Vila,1,,,,,"LINESTRING (2.0332597 41.3013829, 2.0330667 41.3017246)"
7193648322,243494584,0,22699876,secondary,,50,B-204,False,True,10.13476197540545,Carretera de la Vila,1,,,,,"LINESTRING (2.0332597 41.3013829, 2.0333071 41.301299)"
7193654264,9579330523,0,609410324,secondary,,50,,False,False,1.4170159716163961,Camí de les Filipines,2,,,,,"LINESTRING (2.0466854 41.2857302, 2.0466805 41.2857424)"
7193654264,5772379242,0,609410324,secondary,,50,,False,True,49.64020089034723,Camí de les Filipines,2,,,,,"LINESTRING (2.0466854 41.2857302, 2.0468561 41.2853026)"
7193654273,9579263647,0,609410324,secondary,,50,,False,False,93.64914831370936,Camí de les Filipines,2,,,,,"LINESTRING (2.0462308 41.2869568, 2.0459338 41.2877689)"
7193654273,5772379243,0,609410324,secondary,,50,,False,True,121.03804596591665,Camí de les Filipines,2,,,,,"LINESTRING (2.0462308 41.2869568, 2.0466147 41.2859072)"
7193654292,5772379249,0,609410324,secondary,,50,,False,False,5.964677089640613,Camí de les Filipines,2,,,,,"LINESTRING (2.0440005 41.2915744, 2.04397 41.2916229)"
7193654292,5772379248,0,609410324,secondary,,50,,False,True,109.51213263153743,Camí de les Filipines,2,,,,,"LINESTRING (2.0440005 41.2915744, 2.0445601 41.2906838)"
7193654308,214922959,0,20279595,secondary,,70,B-210,False,False,86.51868293324956,,2,,,,,"LINESTRING (2.0288365 41.2971543, 2.0297565 41.2975116)"
7193654308,9579364161,0,20279595,secondary,,70,B-210,False,True,57.32568034791985,,2,,,,,"LINESTRING (2.0288365 41.2971543, 2.0282269 41.2969176)"
7193654324,7179581596,0,22699876,secondary,,50,B-204,False,False,58.49691246560947,Carretera de la Vila,1,,,,,"LINESTRING (2.0297334 41.3051801, 2.0293174 41.3056033)"
7193654324,243494592,0,22699876,secondary,,50,B-204,False,True,61.365640799299115,Carretera de la Vila,1,,,,,"LINESTRING (2.0297334 41.3051801, 2.0301914 41.3047486)"
7193654370,1403501108,0,126641593,unclassified,,,,False,False,61.076298424035485,Camí dels Llanassos,,,,,,"LINESTRING (2.0369686 41.281229, 2.0376579 41.2810463)"
7193654370,1403501156,0,126641593,unclassified,,,,False,True,163.08547427531082,Camí dels Llanassos,,,,,,"LINESTRING (2.0369686 41.281229, 2.0351281 41.281717)"
7193654384,7179581471,0,127409503,unclassified,,,,False,False,56.23413068600089,Camí de Can Seguí,,,,,,"LINESTRING (2.0386044 41.2862886, 2.0392773 41.2862789)"
7193654384,7242284519,0,127409503,unclassified,,,,False,True,39.21103155524732,Camí de Can Seguí,,,,,,"LINESTRING (2.0386044 41.2862886, 2.0381352 41.2862954)"
7195365665,214927122,0,770383776,secondary,,50,B-204,False,False,35.475256474024185,,2,,,,,"LINESTRING (2.0415572 41.3009938, 2.0419624 41.3010893)"
7195365665,6487401429,0,770383776,secondary,,50,B-204,False,True,20.049897380778138,,2,,,,,"LINESTRING (2.0415572 41.3009938, 2.0413282 41.3009398)"
7195365680,5772379251,0,609410324,secondary,,50,,False,False,15.855110507259036,Camí de les Filipines,2,,,,,"LINESTRING (2.0428498 41.2933743, 2.042763 41.2935011)"
7195365680,9579263638,0,609410324,secondary,,50,,False,True,4.625420104471701,Camí de les Filipines,2,,,,,"LINESTRING (2.0428498 41.2933743, 2.0428751 41.2933373)"
7197192581,9579222828,0,1036660548,secondary,,50,,False,False,75.71451671387948,Camí del Mar,,,,,,"LINESTRING (2.0357799 41.2983917, 2.0352843 41.2989618)"
7197192581,5772382684,0,1036660548,secondary,,50,,False,True,113.71101235398564,Camí del Mar,,,,,,"LINESTRING (2.0357799 41.2983917, 2.0365242 41.2975355)"
7197193153,1403501623,0,126641603,unclassified,,,,False,False,56.733791086826656,Camí dels Llanassos,,,,,,"LINESTRING (2.033606 41.2884948, 2.0335064 41.2889995)"
7197193153,1403501611,0,126641603,unclassified,,,,False,True,3.8218524609024542,Camí dels Llanassos,,,,,,"LINESTRING (2.033606 41.2884948, 2.0336127 41.2884608)"
7198567821,1280617761,0,112714580,unclassified,,,,False,False,4.017001019683753,Camí de les Ràfoles,,4,,,,"LINESTRING (2.0407171 41.3119182, 2.0407588 41.3119362)"
7198567821,10763843185,0,112714580,unclassified,,,,False,True,22.814159971391472,Camí de les Ràfoles,,4,,,,"LINESTRING (2.0407171 41.3119182, 2.0404804 41.3118158)"
7208671522,7188556237,0,448728203,unclassified,,,,False,False,88.05923659430921,,,,,,,"LINESTRING (2.0381897 41.3132645, 2.0372265 41.3129424)"
7208671522,7188556205,0,448728203,unclassified,,,,False,True,30.26165946833757,,,,,,,"LINESTRING (2.0381897 41.3132645, 2.0385207 41.3133752)"
7208671739,1208625946,0,104785011,unclassified,,,,False,False,28.064444292117855,Camí del Prat,1,,,,,"LINESTRING (2.0337864 41.3125274, 2.0340934 41.3124248)"
7208671739,1208625945,0,104785011,unclassified,,,,False,True,11.598370429367186,Camí del Prat,1,,,,,"LINESTRING (2.0337864 41.3125274, 2.0336487 41.3125409)"
7208671740,1208625945,0,178128362,unclassified,,,,False,False,18.11914898337522,Camí del Ferrocarril,,,,,,"LINESTRING (2.0334701 41.3126334, 2.0336487 41.3125409)"
7208671740,7188556160,0,178128362,unclassified,,,,False,True,61.38536376978033,Camí del Ferrocarril,,,,,,"LINESTRING (2.0334701 41.3126334, 2.0328204 41.3128915)"
7208671741,1512110528,0,137899135,unclassified,,,,False,False,19.19644380473761,Camí del Ferrocarril,,,,,,"LINESTRING (2.0337759 41.3124492, 2.0339804 41.3123704)"
7208671741,1208625945,0,137899135,unclassified,,,,False,True,14.725376840336311,Camí del Ferrocarril,,,,,,"LINESTRING (2.0337759 41.3124492, 2.0336487 41.3125409)"
7208671752,3315606209,0,1157435056,unclassified,,,,False,False,27.631352530673407,,,3,,,,"LINESTRING (2.0349424 41.3118174, 2.0346594 41.3116887)"
7208671752,3315606208,0,1157435056,unclassified,,,,False,True,13.10493381797472,,,3,,,,"LINESTRING (2.0349424 41.3118174, 2.0350992 41.3118217)"
7230311293,7230311299,0,609410324,secondary,,50,,False,False,70.63229611937405,Camí de les Filipines,2,,,,,"LINESTRING (2.0487252 41.2827126, 2.0482623 41.2832441)"
